Hours_Studied,Previous_Score,Extracurricular_Activities,Sleep_Hours,Sample_Question_Papers_Practiced,Performance_Index
6,81,No,7,2,69.7
1,73,Yes,7,9,49.4
1,66,No,8,2,42.5
9,60,Yes,8,1,58.6
6,63,Yes,9,3,55.1
8,54,No,8,4,47.9
7,74,Yes,5,7,66.7
6,64,Yes,4,5,47.4
4,94,Yes,9,8,78.0
7,48,No,4,2,37.5
9,56,No,6,9,55.1
7,60,No,5,8,50.3
1,99,Yes,9,3,77.6
9,52,Yes,7,7,44.2
4,42,Yes,9,9,29.0
3,43,Yes,6,6,25.8
4,43,No,7,6,27.5
4,82,No,9,8,71.2
2,67,Yes,7,9,46.1
1,46,No,8,1,22.7
1,65,No,7,4,39.6
8,50,No,9,2,41.7
2,63,Yes,7,6,46.1
5,82,No,5,2,65.0
4,49,No,8,4,36.1
8,76,No,8,4,77.4
2,52,No,6,1,35.0
9,83,No,8,0,83.5
7,81,Yes,4,5,70.3
7,78,No,5,0,69.5
1,58,No,6,8,35.8
2,90,Yes,4,9,71.0
4,58,No,7,4,45.5
4,51,Yes,4,0,29.1
3,91,Yes,6,7,73.6
7,61,Yes,8,0,53.7
8,86,Yes,5,3,83.2
2,76,No,6,6,54.2
4,95,No,4,3,76.8
3,69,Yes,4,4,45.6
2,85,No,6,6,63.2
6,51,Yes,9,3,47.0
4,68,No,9,4,56.7
6,60,No,6,6,48.5
2,50,Yes,9,0,33.4
4,99,No,6,2,82.6
6,76,Yes,8,0,62.9
5,87,No,6,2,73.4
3,97,No,7,1,79.8
8,57,No,5,4,56.4
7,83,Yes,5,9,78.1
3,98,Yes,7,4,81.8
6,66,Yes,4,9,53.7
4,76,No,4,8,59.1
5,87,Yes,4,7,74.1
5,51,Yes,4,2,36.5
7,62,Yes,8,0,54.3
5,73,No,7,4,60.5
3,77,No,5,2,55.2
5,62,No,7,4,49.5
7,92,No,5,8,87.4
5,64,Yes,4,0,49.8
5,43,No,8,0,27.7
9,69,Yes,6,8,66.2
3,69,No,6,2,49.7
6,52,Yes,9,9,44.6
1,81,Yes,4,4,55.2
5,88,No,4,8,74.6
8,53,Yes,7,4,47.7
5,95,Yes,8,2,83.3
9,86,Yes,8,8,82.5
6,47,Yes,7,6,35.6
8,94,No,8,6,90.6
8,63,No,8,7,60.8
3,57,Yes,6,4,36.4
7,74,No,8,1,67.0
7,64,Yes,4,8,53.8
6,56,Yes,6,2,46.4
7,71,No,4,1,61.1
2,95,Yes,4,9,75.0
9,63,No,7,9,59.2
1,46,Yes,9,4,24.7
1,52,No,8,7,27.4
3,66,No,8,2,46.2
3,87,Yes,8,5,71.4
1,44,No,8,8,22.2
7,75,Yes,6,1,66.3
4,65,No,5,7,46.1
2,81,Yes,4,9,59.8
5,84,No,9,6,79.4
6,70,No,9,2,60.2
9,49,No,5,0,43.4
4,85,Yes,5,5,70.6
2,65,No,5,1,43.1
5,61,Yes,6,2,45.5
3,51,No,5,4,32.1
2,71,No,6,7,50.3
1,66,Yes,7,1,42.3
2,72,No,7,5,50.9
6,92,Yes,9,0,81.8
8,91,Yes,7,6,90.8
3,59,Yes,6,3,38.1
9,78,Yes,6,0,72.9
9,80,Yes,4,8,78.0
2,79,No,5,8,54.3
8,98,Yes,8,2,94.6
5,52,No,8,5,41.6
4,53,Yes,5,6,44.6
5,83,Yes,8,3,74.5
4,79,No,8,5,67.4
8,92,No,8,8,88.0
4,61,Yes,9,9,49.7
6,57,Yes,6,5,43.5
2,87,No,6,6,63.1
5,68,No,6,5,56.2
6,82,Yes,5,6,69.9
5,55,Yes,7,0,43.1
2,85,Yes,9,5,67.5
7,74,No,9,8,71.6
4,92,Yes,8,2,79.0
8,73,No,4,5,62.1
7,42,No,6,3,27.8
7,43,Yes,9,6,39.3
9,93,Yes,9,6,92.7
1,44,No,4,8,19.0
6,49,Yes,8,3,39.2
6,91,Yes,9,7,82.2
6,68,No,9,7,59.3
6,71,Yes,7,7,61.2
7,70,No,4,7,63.9
6,41,No,8,5,27.2
1,51,Yes,8,7,27.4
3,66,No,6,5,47.7
2,44,No,7,9,18.0
6,76,Yes,8,1,69.9
8,66,No,7,2,60.9
3,62,Yes,6,5,42.5
8,72,No,4,6,63.3
8,43,No,9,3,42.8
5,98,No,9,0,85.6
8,60,No,5,3,52.5
6,63,No,5,5,48.6
5,83,No,5,7,67.1
9,70,No,9,3,72.8
7,83,Yes,7,9,77.6
8,87,No,5,0,81.4
1,63,Yes,4,4,34.5
2,88,No,8,6,66.9
8,92,No,7,5,87.7
9,49,Yes,9,2,45.6
4,88,Yes,4,6,71.5
9,88,Yes,9,3,84.9
4,89,No,7,4,75.7
9,41,Yes,7,6,39.1
7,70,No,7,1,56.7
2,64,No,6,3,41.6
9,43,Yes,8,3,44.0
4,90,No,5,5,71.2
8,50,Yes,6,6,50.5
7,56,Yes,8,3,52.5
7,83,Yes,9,9,80.7
8,41,Yes,5,0,34.6
1,45,No,6,0,19.5
5,48,No,6,4,30.5
2,44,Yes,4,0,18.7
2,59,Yes,6,2,36.6
1,68,No,7,8,48.7
5,60,No,9,2,44.8
2,48,Yes,6,2,23.2
4,67,No,7,8,53.8
3,94,No,8,4,79.3
3,47,No,8,7,30.2
2,70,No,7,9,51.2
6,59,Yes,4,8,44.5
2,66,No,4,5,42.2
8,47,Yes,8,6,43.6
8,93,Yes,9,6,92.8
5,60,Yes,6,6,46.6
7,67,No,8,3,56.7
4,62,No,8,1,45.9
1,45,Yes,7,1,21.6
2,42,No,4,6,16.9
4,44,Yes,9,9,29.6
1,48,Yes,7,6,27.9
8,46,No,8,9,41.4
9,99,No,5,6,96.2
4,43,No,6,7,26.9
3,78,Yes,8,2,64.6
2,44,Yes,7,4,22.7
5,50,No,5,5,32.3
3,54,Yes,5,7,35.8
7,73,Yes,8,7,65.6
6,52,Yes,9,9,42.9
1,93,No,4,2,65.9
8,87,No,5,3,81.9
2,46,No,6,5,23.0
5,79,Yes,7,3,68.5
9,45,No,7,9,41.7
8,95,Yes,7,3,95.1
2,78,Yes,8,4,54.8
9,89,Yes,7,9,93.4
5,69,No,7,6,58.3
6,61,Yes,6,1,46.8
3,64,No,4,1,44.6
3,67,Yes,9,9,51.9
8,93,No,8,8,92.6
2,59,No,8,3,35.8
2,78,No,7,4,55.0
5,42,No,6,2,27.9
6,44,No,5,1,34.0
2,40,No,7,9,17.7
5,54,No,7,7,40.2
7,65,No,8,3,57.1
8,42,Yes,8,0,33.9
7,79,Yes,7,5,71.1
8,96,Yes,8,5,92.3
9,80,Yes,6,1,74.8
5,86,Yes,5,1,72.8
5,81,No,5,7,67.5
4,73,No,5,6,59.5
9,91,No,7,1,91.8
5,44,No,9,9,31.4
2,70,No,7,0,48.9
8,90,Yes,7,7,93.1
7,52,Yes,6,9,46.7
8,82,No,5,1,78.1
3,40,Yes,8,4,22.7
4,61,Yes,8,5,43.1
5,54,No,4,9,36.0
6,65,No,4,0,53.6
1,57,Yes,9,1,34.3
4,87,Yes,8,9,73.4
5,48,No,5,3,35.7
7,40,Yes,7,1,34.0
5,82,No,8,5,70.6
1,48,Yes,9,3,29.8
7,62,Yes,9,2,56.3
8,82,No,8,5,77.2
7,84,Yes,4,8,76.6
4,97,No,5,7,82.9
8,41,Yes,8,1,38.9
5,53,Yes,7,2,34.4
9,77,No,7,1,76.3
5,79,Yes,6,9,68.2
1,57,No,7,6,32.7
9,55,No,8,8,56.3
5,92,Yes,8,0,82.4
6,68,No,7,2,57.6
4,83,No,4,5,68.9
6,50,No,5,3,34.5
8,45,Yes,9,9,44.1
3,42,No,8,9,27.4
5,53,No,7,0,41.0
2,99,Yes,9,8,84.4
2,41,No,7,6,19.6
7,71,No,8,6,69.5
6,70,No,6,0,60.6
4,50,Yes,5,8,31.2
5,61,Yes,8,7,52.2
1,42,Yes,9,9,22.3
7,89,Yes,7,4,83.6
8,70,Yes,6,3,69.3
9,72,Yes,8,0,71.5
8,63,No,5,8,58.5
5,40,Yes,6,7,26.9
3,83,Yes,9,1,64.6
9,54,Yes,7,3,52.1
6,76,Yes,4,3,72.1
5,66,No,5,6,53.1
3,77,No,6,2,56.7
6,87,Yes,8,7,78.2
3,66,No,8,6,49.2
6,83,Yes,6,9,79.4
4,51,No,8,3,36.4
2,42,Yes,6,8,18.8
8,69,Yes,5,5,60.5
4,71,Yes,8,2,55.6
9,62,Yes,5,6,57.9
7,41,No,7,5,31.8
2,46,Yes,7,7,23.2
4,73,No,7,4,57.0
5,71,No,7,5,59.3
3,92,No,8,0,78.8
9,78,Yes,6,7,74.8
5,71,No,8,0,60.6
2,82,No,9,2,62.8
3,82,No,8,1,65.7
9,53,Yes,5,5,46.6
7,42,No,6,7,31.5
2,85,Yes,4,7,64.0
9,71,No,4,6,63.4
4,82,No,6,6,67.5
9,75,Yes,4,7,73.0
2,56,Yes,6,4,39.9
4,87,No,5,2,69.5
5,42,Yes,5,1,28.1
2,96,No,8,2,74.0
1,49,No,4,2,22.0
7,92,Yes,6,6,87.3
1,86,Yes,5,0,61.7
8,79,Yes,8,6,74.4
3,57,No,4,5,32.5
6,42,No,4,9,29.3
7,78,No,4,1,65.6
1,49,Yes,5,9,25.0
6,91,Yes,5,0,82.0
7,48,Yes,4,8,39.9
6,85,No,5,1,73.3
4,94,Yes,4,3,79.0
1,85,Yes,7,8,61.8
9,50,No,5,8,47.8
4,99,Yes,6,0,85.4
7,72,Yes,5,1,64.1
7,75,No,4,1,67.4
2,65,No,6,1,45.8
1,66,No,8,7,41.4
8,77,No,6,7,71.8
8,61,No,6,9,53.1
7,65,No,5,7,54.5
8,61,Yes,9,3,56.2
3,44,Yes,6,7,29.0
2,74,No,6,6,52.5
7,41,No,4,7,29.8
8,74,Yes,5,0,67.1
1,48,No,4,2,20.5
9,90,No,5,9,87.7
4,90,Yes,8,5,74.8
4,88,Yes,9,0,77.4
3,57,No,6,3,34.6
6,82,No,5,8,68.8
1,51,Yes,6,6,27.3
6,42,No,6,0,29.6
2,57,Yes,7,5,37.3
9,95,Yes,4,5,92.9
2,77,No,9,1,53.6
7,46,Yes,5,5,36.9
1,72,Yes,8,9,50.1
7,45,Yes,9,1,39.1
5,57,No,7,7,45.7
8,84,No,4,6,76.0
4,61,No,8,5,43.9
7,90,Yes,8,9,85.8
6,78,Yes,6,5,65.4
5,90,No,4,8,74.8
4,48,Yes,7,8,30.7
7,74,Yes,5,9,66.8
5,62,No,5,9,52.4
5,51,Yes,7,1,40.9
1,91,Yes,6,2,69.3
2,63,Yes,6,9,42.7
5,89,Yes,8,6,76.9
3,79,Yes,4,9,64.6
2,48,Yes,8,8,27.9
4,52,No,5,5,31.1
4,79,No,7,0,63.2
4,93,Yes,4,6,77.6
4,81,No,7,0,62.4
3,56,No,4,4,34.5
7,46,No,9,8,41.7
9,56,Yes,5,9,53.7
5,94,No,5,9,81.3
4,89,Yes,9,8,76.2
2,63,No,4,0,36.8
2,41,No,6,5,15.7
5,74,Yes,4,2,58.9
7,67,No,5,8,60.9
9,58,Yes,7,2,56.5
7,72,No,8,1,63.0
5,60,No,7,7,48.2
6,92,No,5,2,80.4
3,49,No,7,4,33.1
5,92,Yes,6,5,80.0
8,85,Yes,6,9,80.7
1,84,No,4,9,60.4
1,48,Yes,7,0,26.1
7,77,No,7,6,67.5
5,45,Yes,5,6,30.4
5,90,Yes,4,4,75.2
1,92,Yes,4,8,67.7
9,81,No,7,1,80.0
1,94,Yes,8,4,68.1
5,74,Yes,7,1,59.8
9,57,No,7,1,52.3
4,92,No,7,8,78.0
8,58,No,6,6,52.8
6,44,Yes,9,3,32.9
3,64,Yes,4,7,41.5
4,50,Yes,9,3,36.4
2,49,Yes,6,0,26.7
1,56,Yes,8,9,39.6
8,75,Yes,5,2,69.0
1,65,No,8,9,42.8
1,70,Yes,4,0,44.2
4,71,Yes,5,1,58.1
6,60,Yes,9,1,51.9
9,57,No,8,6,55.9
1,99,Yes,4,3,74.5
7,57,No,8,9,53.2
5,40,Yes,5,8,24.6
8,53,No,5,1,49.3
7,47,No,8,8,43.4
4,41,No,6,5,25.0
4,90,Yes,8,9,72.1
6,54,No,9,7,48.5
6,99,Yes,8,6,91.4
9,73,No,8,7,69.1
5,75,Yes,6,8,64.7
8,40,No,7,7,36.4
5,90,No,5,5,77.0
2,60,Yes,9,7,43.6
6,81,No,4,7,68.3
9,40,Yes,5,1,36.4
3,71,No,5,1,51.4
1,59,No,7,0,34.7
1,93,Yes,5,9,68.8
3,86,Yes,5,1,65.1
5,75,Yes,6,6,60.9
3,78,No,6,2,55.2
9,69,Yes,6,3,65.4
8,46,Yes,6,3,42.2
3,61,No,6,3,43.9
9,96,Yes,9,1,95.8
6,89,Yes,4,5,81.2
7,84,No,7,0,76.3
4,49,No,8,4,36.0
4,95,No,9,1,80.8
2,47,No,6,8,21.2
5,66,No,7,1,50.0
8,49,Yes,8,5,44.9
7,53,No,5,3,42.9
7,85,No,9,5,78.6
6,98,No,5,1,86.1
3,91,Yes,7,1,75.5
5,93,Yes,4,6,78.8
1,50,Yes,4,2,23.7
7,45,Yes,7,2,36.2
9,60,No,4,6,52.3
1,72,No,4,7,47.1
2,58,No,5,6,38.6
3,78,Yes,4,2,54.1
3,63,No,4,2,44.0
8,57,Yes,7,6,52.0
7,74,Yes,4,2,67.1
6,91,Yes,9,1,82.8
4,82,No,6,6,64.5
9,76,No,6,2,76.0
1,58,No,7,4,36.0
2,92,No,6,6,71.4
4,63,Yes,5,1,46.7
3,95,No,9,7,74.7
1,73,Yes,9,1,53.2
5,61,Yes,7,3,48.8
7,43,Yes,4,3,35.1
2,96,Yes,6,7,75.7
5,49,Yes,5,0,32.5
6,41,Yes,7,8,31.5
7,47,Yes,7,5,34.4
1,72,No,4,3,43.7
7,98,No,8,5,92.2
4,77,Yes,6,5,63.8
8,82,No,5,8,76.2
4,98,No,7,3,82.1
6,67,No,6,7,57.1
9,49,No,5,0,46.0
5,84,Yes,9,5,73.7
4,40,No,9,4,24.6
8,73,Yes,5,2,68.2
9,42,Yes,9,3,38.4
4,48,No,7,7,33.5
3,44,No,6,9,27.9
8,81,Yes,5,1,73.4
5,49,Yes,7,7,33.7
2,51,No,6,6,26.4
9,57,No,6,0,51.7
3,97,Yes,7,1,77.9
2,60,No,6,6,38.2
1,60,Yes,8,2,31.4
8,40,Yes,5,1,28.7
3,42,Yes,5,0,22.3
7,44,Yes,6,6,36.9
1,64,No,7,2,39.0
1,97,Yes,4,5,75.0
9,88,Yes,9,9,88.8
8,47,No,6,7,44.2
3,56,No,4,5,32.2
6,48,Yes,6,6,37.7
3,71,No,4,5,54.8
4,45,No,6,6,25.4
1,88,Yes,7,4,68.5
5,79,No,9,8,66.8
1,60,No,4,2,32.1
1,46,No,8,5,23.4
7,46,No,7,8,33.9
6,86,No,9,0,75.3
2,78,Yes,6,4,55.4
2,93,No,4,3,70.1
7,66,Yes,9,8,60.3
1,47,Yes,5,0,20.9
2,48,No,7,3,26.9
8,67,No,4,0,56.3
6,54,No,7,2,43.2
2,41,No,4,3,16.9
7,46,No,5,0,36.3
4,86,No,8,4,72.5
2,57,No,5,5,35.7
6,61,No,6,0,47.8
9,89,No,7,9,84.0
9,49,No,8,9,50.6
8,93,No,7,3,86.4
3,89,No,9,3,73.5
3,72,Yes,4,0,50.8
2,46,No,6,1,23.6
5,42,Yes,6,9,23.8
4,53,Yes,7,4,32.3
7,83,No,6,1,72.4
4,85,Yes,7,2,72.8
9,75,No,4,8,70.1
2,52,No,4,4,30.8
6,55,Yes,7,0,46.2
7,55,No,5,4,45.2
4,93,Yes,5,2,77.2
6,44,Yes,4,0,32.4
7,91,No,8,2,84.3
4,64,Yes,5,5,48.5
8,77,Yes,7,9,70.9
9,77,No,4,4,73.9
1,89,Yes,6,0,66.5
7,77,No,6,1,68.5
9,78,No,5,4,75.9
5,95,No,8,8,87.1
2,95,No,9,4,79.9
6,87,Yes,5,4,78.8
7,80,No,8,0,72.1
2,65,Yes,5,4,40.2
2,98,Yes,6,7,78.5
1,52,No,8,8,28.3
4,83,No,6,9,66.1
7,90,No,7,2,81.5
9,65,Yes,7,3,65.1
3,94,No,4,6,77.8
7,94,Yes,6,6,90.2
7,40,No,6,0,31.0
7,47,No,4,5,35.2
2,43,Yes,7,8,21.6
6,60,Yes,7,4,52.5
2,61,No,8,7,40.6
6,90,No,8,9,83.8
3,92,No,9,8,76.3
2,97,Yes,7,9,79.2
6,76,No,9,9,68.3
2,88,No,5,2,62.3
5,42,Yes,6,0,28.4
2,58,No,8,1,37.1
3,40,Yes,5,4,21.6
3,68,Yes,8,9,51.3
6,62,No,4,6,48.7
6,72,No,6,5,55.9
3,94,Yes,9,3,74.1
3,91,Yes,9,8,73.4
1,80,No,8,3,55.7
7,62,Yes,7,2,60.3
8,44,Yes,9,4,36.7
2,46,No,4,3,23.2
4,96,Yes,4,1,80.3
7,97,Yes,7,2,88.2
8,45,Yes,4,6,38.7
1,88,Yes,6,1,63.6
4,61,Yes,8,0,45.6
6,88,Yes,4,1,74.4
3,52,No,6,7,33.8
5,51,No,7,7,42.6
9,43,No,8,9,47.9
3,47,No,7,1,24.0
5,76,Yes,8,5,63.5
8,70,No,4,6,63.0
6,76,Yes,4,0,64.9
4,84,No,8,6,65.7
8,65,Yes,6,7,63.9
3,82,No,6,8,67.0
3,47,Yes,6,7,28.1
4,79,No,5,2,60.2
9,72,No,9,7,72.8
5,84,No,9,2,72.7
8,68,No,9,5,61.2
6,44,No,6,3,33.3
3,67,Yes,4,6,46.5
8,92,No,5,7,86.5
9,79,Yes,6,9,79.7
8,56,No,4,5,46.4
4,94,No,5,9,72.6
6,62,No,4,3,51.1
1,84,Yes,8,7,62.5
4,48,No,4,6,31.5
8,41,No,5,9,35.3
1,71,Yes,6,7,44.3
3,90,Yes,9,9,78.3
1,91,Yes,5,6,63.7
9,88,Yes,6,2,84.9
2,70,No,6,2,48.2
9,46,Yes,7,8,43.5
4,69,Yes,8,6,55.1
2,97,No,7,0,80.4
4,42,Yes,9,2,28.0
6,90,Yes,5,0,74.7
7,90,Yes,7,5,80.6
3,95,No,9,1,78.5
3,48,Yes,6,6,30.4
8,49,Yes,5,7,43.2
5,85,Yes,7,5,74.1
4,89,No,4,4,72.0
7,97,No,9,9,95.9
7,86,Yes,9,3,81.4
9,65,No,8,8,65.4
9,40,Yes,4,7,35.7
5,69,No,5,4,55.4
8,96,No,7,0,89.5
1,77,Yes,6,7,51.9
9,54,Yes,7,7,50.5
8,64,Yes,5,6,60.8
6,45,No,5,6,32.3
3,57,Yes,5,7,38.6
3,40,No,5,0,17.1
8,95,No,9,2,91.5
5,42,Yes,7,3,33.4
7,56,No,4,5,47.9
5,87,No,6,9,77.8
8,47,Yes,6,9,44.4
4,99,No,8,8,87.0
2,88,No,9,3,69.0
3,79,Yes,5,5,59.3
8,56,Yes,5,8,56.0
7,64,Yes,5,8,58.7
2,80,No,9,5,60.1
6,51,No,4,4,35.1
9,68,No,5,2,68.1
4,64,Yes,8,4,49.3
9,90,No,8,2,92.3
2,75,No,4,4,53.3
2,92,No,9,9,70.5
9,93,Yes,5,9,96.0
7,64,Yes,7,0,53.5
7,68,Yes,7,5,59.9
1,50,No,6,6,22.5
6,99,No,4,1,85.3
7,43,Yes,7,2,35.1
6,53,Yes,6,9,40.7
6,85,No,8,8,80.0
2,77,Yes,6,7,58.3
6,56,No,5,3,46.4
4,41,Yes,5,7,25.1
9,47,Yes,8,7,48.6
1,75,Yes,4,5,50.8
8,49,No,9,0,38.4
5,46,Yes,5,1,30.4
1,75,No,5,3,44.0
4,55,Yes,6,3,38.2
1,53,Yes,6,1,26.9
6,55,No,6,8,43.8
2,64,No,7,1,39.4
5,80,Yes,8,5,70.0
7,43,No,4,4,36.8
2,68,Yes,6,3,49.9
6,95,No,4,5,86.9
6,45,No,6,3,33.0
5,40,Yes,5,8,27.2
5,78,Yes,4,9,60.5
3,40,No,7,6,21.3
2,90,No,6,2,64.4
7,79,Yes,9,9,75.5
1,96,No,8,3,73.8
6,42,No,5,0,27.6
6,40,No,6,5,24.8
3,40,No,4,1,20.9
2,78,Yes,6,3,61.8
2,60,Yes,5,4,34.2
9,84,No,8,7,79.7
5,69,No,8,2,53.4
7,71,Yes,8,5,66.7
5,72,No,9,0,59.1
7,87,No,5,8,78.4
4,61,No,9,0,43.9
8,69,No,9,1,62.6
7,93,No,6,0,87.5
5,85,Yes,5,7,73.8
6,43,No,5,3,34.4
5,62,No,6,1,48.3
7,94,No,7,6,86.1
2,83,Yes,9,7,66.6
5,64,No,8,8,52.6
3,51,No,4,4,30.7
9,56,Yes,9,2,55.2
6,92,Yes,4,0,84.8
3,54,Yes,6,7,36.8
7,49,Yes,4,5,35.8
4,74,No,7,4,58.6
3,94,No,5,6,76.5
8,91,No,8,4,84.3
4,91,Yes,4,3,73.0
1,68,No,4,4,41.5
6,51,Yes,6,6,37.4
1,40,Yes,6,5,12.2
5,40,No,5,9,27.9
7,49,Yes,8,9,43.5
6,57,Yes,4,8,48.7
2,86,No,5,9,64.6
4,41,No,8,1,23.2
2,88,Yes,5,6,68.4
1,47,No,4,0,20.5
3,61,No,6,7,44.2
3,61,Yes,6,3,40.8
7,65,Yes,6,7,56.0
1,65,No,7,7,43.2
9,48,No,5,3,45.5
6,60,Yes,4,3,48.5
4,70,No,5,4,51.1
3,91,Yes,6,6,74.2
3,82,Yes,9,5,69.4
2,45,No,9,0,24.9
2,95,No,5,5,72.4
5,53,No,8,2,42.7
9,72,No,9,8,70.7
2,46,No,9,2,25.5
2,63,Yes,5,8,35.1
6,48,No,7,4,40.1
2,50,Yes,7,9,30.4
4,95,No,6,7,74.0
6,62,Yes,4,8,47.1
5,87,No,8,8,72.8
1,90,No,4,6,61.5
6,41,Yes,4,9,28.9
1,54,No,8,0,32.3
3,74,No,7,7,55.8
5,75,Yes,9,6,67.9
5,91,Yes,6,3,77.6
6,93,Yes,5,5,84.1
8,67,No,7,9,63.7
5,78,Yes,6,1,63.6
1,83,Yes,9,3,62.0
5,43,No,7,7,27.6
3,49,No,8,3,35.5
4,45,No,4,9,27.8
8,96,No,8,3,90.7
7,69,No,9,3,58.0
5,93,No,5,9,80.0
2,85,Yes,8,8,68.6
6,74,Yes,9,1,63.7
6,88,No,4,6,78.4
6,82,Yes,7,2,75.6
9,49,Yes,6,3,41.3
8,97,Yes,9,0,93.4
8,92,Yes,9,2,91.3
1,71,No,5,1,47.9
5,81,No,7,9,67.3
7,81,Yes,9,6,79.1
6,42,No,9,5,32.3
5,95,Yes,6,0,81.5
8,65,Yes,4,7,56.9
3,54,No,8,8,36.5
6,56,Yes,7,0,49.1
5,66,No,6,4,50.5
8,57,No,6,6,51.1
4,90,No,8,1,73.8
8,58,No,7,5,54.8
2,51,No,7,7,28.6
9,63,No,4,7,58.7
9,44,No,7,9,42.7
6,63,No,9,9,56.5
4,66,No,8,7,52.3
4,87,Yes,7,5,70.8
6,69,No,4,5,58.3
5,54,Yes,6,2,40.0
6,86,No,9,1,77.9
7,98,Yes,7,4,88.7
7,77,No,8,8,72.6
9,83,No,7,3,74.1
8,73,No,5,4,66.6
6,66,Yes,4,5,53.8
6,59,Yes,6,5,46.3
5,80,No,5,3,63.3
1,71,Yes,8,3,49.3
9,43,No,7,7,37.9
9,44,Yes,4,4,41.7
9,92,Yes,9,4,92.5
8,97,Yes,7,8,97.7
3,47,No,7,3,24.4
1,61,Yes,7,6,36.2
8,81,Yes,9,4,76.2
7,46,No,7,8,35.0
5,61,No,4,7,46.5
7,85,Yes,9,7,83.4
4,69,Yes,9,9,58.7
9,76,No,5,9,70.3
2,55,No,8,2,32.5
9,54,No,9,8,52.8
9,44,No,5,7,44.1
5,42,No,4,2,23.5
1,62,Yes,8,9,39.7
7,49,No,9,0,43.4
4,44,No,6,4,24.2
9,62,Yes,5,3,59.9
6,54,No,4,7,46.2
3,57,No,4,5,34.3
6,64,No,4,9,49.6
6,47,Yes,8,4,39.6
5,70,No,7,8,57.3
2,60,No,6,5,37.9
2,41,No,8,2,16.9
7,61,No,8,5,54.0
2,47,Yes,9,3,26.5
6,62,Yes,5,4,48.8
5,71,No,6,5,57.6
4,47,No,4,8,27.6
7,43,No,8,2,35.2
8,69,No,6,0,60.1
4,58,No,5,1,38.8
1,62,No,7,7,43.3
1,57,No,6,3,38.3
1,92,Yes,4,6,68.0
1,68,No,8,1,42.1
5,62,Yes,7,9,51.9
4,72,Yes,5,7,54.9
9,91,No,4,9,94.2
3,86,Yes,7,8,71.1
7,57,Yes,9,6,51.9
8,93,Yes,9,9,90.0
6,83,No,5,0,73.5
1,72,Yes,4,1,46.1
8,46,Yes,8,8,44.5
3,90,No,5,9,71.5
8,67,No,7,6,67.1
4,40,Yes,4,2,18.6
8,95,No,9,4,94.4
1,78,No,9,0,56.2
3,73,Yes,6,9,52.5
6,78,Yes,4,2,72.0
9,58,Yes,7,3,52.0
2,70,No,7,3,49.7
1,52,Yes,6,6,24.2
3,96,Yes,7,4,77.6
4,63,No,4,8,44.4
5,44,No,9,6,28.7
3,62,No,5,1,43.6
2,58,No,9,7,38.6
2,40,Yes,9,1,18.3
7,72,Yes,4,6,61.3
9,98,Yes,7,4,97.9
2,89,No,6,9,64.8
7,95,Yes,6,5,87.4
7,72,No,8,3,67.8
7,71,No,6,4,63.3
3,98,No,6,4,80.1
7,67,Yes,7,6,58.6
1,76,No,5,3,51.6
1,80,Yes,5,4,55.6
5,51,Yes,7,3,39.0
2,48,Yes,6,3,32.1
9,89,No,4,7,83.5
7,94,Yes,9,4,90.1
4,50,Yes,9,8,36.2
4,72,No,5,4,57.1
2,58,Yes,7,7,36.7
5,93,No,4,2,75.8
4,96,Yes,6,6,81.2
1,81,No,7,0,61.9
8,73,No,5,4,64.6
3,46,No,4,1,28.1
6,70,No,4,7,57.8
4,91,No,5,5,74.1
9,41,Yes,4,4,35.2
7,58,Yes,9,2,50.7
9,77,Yes,5,0,77.0
3,71,Yes,9,9,53.5
1,49,No,7,9,29.7
5,80,No,8,9,72.4
3,47,Yes,6,9,32.0
6,65,No,7,7,59.8
8,69,Yes,9,4,66.2
4,50,No,6,8,33.2
5,80,No,6,6,68.0
5,59,Yes,9,0,47.8
4,99,Yes,9,0,88.0
4,59,No,5,6,38.9
4,48,Yes,8,6,34.8
4,47,Yes,9,8,35.3
4,99,Yes,6,1,82.3
5,54,Yes,6,6,40.3
2,73,No,7,1,50.7
2,63,No,8,9,42.5
9,72,No,8,9,71.4
2,80,No,6,1,55.7
6,80,Yes,8,4,71.9
2,84,Yes,7,8,64.9
5,79,Yes,5,8,65.5
4,66,No,6,9,50.6
7,60,No,4,0,51.5
7,44,No,6,6,36.2
6,74,No,6,9,63.9
5,60,Yes,5,9,50.1
1,43,Yes,9,2,19.3
3,88,Yes,9,9,72.5
9,87,No,4,9,86.3
1,55,No,4,0,29.6
5,96,No,4,1,81.2
2,70,No,9,5,52.9
4,65,No,5,9,47.9
1,91,No,8,1,66.1
3,74,Yes,4,1,51.0
7,45,No,8,3,37.9
3,72,No,7,2,53.8
4,60,No,5,7,38.5
2,55,Yes,8,7,33.6
3,86,Yes,9,5,71.5
9,78,No,9,3,77.6
3,73,Yes,4,6,57.9
5,81,Yes,4,8,74.1
2,96,Yes,8,1,75.7
4,99,No,9,5,87.3
7,54,Yes,8,6,48.0
7,45,Yes,7,0,35.5
3,41,Yes,5,5,23.8
5,63,No,9,7,54.0
1,95,Yes,6,6,75.7
1,88,No,9,1,71.5
5,67,Yes,7,1,54.9
9,40,No,9,3,38.4
1,40,No,7,4,14.1
1,67,No,9,4,42.9
4,75,No,7,1,57.5
4,59,No,4,6,42.1
2,87,Yes,8,7,66.2
9,47,Yes,9,1,50.2
9,40,Yes,5,3,37.0
